ec_id,name,premises,address,lat,lon,state,wheelchair_access,entrance_desc,opening_hours,divisions
,Miriam Vale,Miriam Vale Community Centre,"41 Blomfield Street, Miriam Vale, QLD Australia 4677",-24.3278428,151.5602939,QLD,Full,Council admin building car park - Community centre is to the left.,08:00 AM - 06:00 PM,Burnett
,Moore Park,Moore Park Beach Community Hall,"1 Club Avenue, Moore Park Beach, QLD Australia 4670",-24.7178,152.27700000000002,QLD,Full,,08:00 AM - 06:00 PM,Burnett
,Rosedale,Rosedale Memorial Hall,"77 James Street, Rosedale, QLD Australia 4674",-24.6293823,151.9147546,QLD,Full,Main hall entrance centrally located from pathway of street curb. Front facing of James Street.,08:00 AM - 06:00 PM,Burnett
,Sharon,Sharon State School,"18 Sharon School Road, SHARON, QLD Australia 4670",-24.872508360000001,152.26362526,QLD,Full,,08:00 AM - 06:00 PM,Burnett
,South Kolan,Kolan South State School,"2297 Gin Gin Road, SOUTH KOLAN, QLD Australia 4670",-24.934403999999997,152.17584729000001,QLD,Assisted,Entry via St George Hall carpark,08:00 AM - 06:00 PM,Burnett
,Woodgate,Woodgate Community Hall,"2 Kangaroo Court, Woodgate, QLD Australia 4660",-25.1162116,152.5704246,QLD,Full,entry via 7th Avenue,08:00 AM - 06:00 PM,Burnett
,Woongarra,Woongarra State School,"468 Elliott Heads Road, BUNDABERG, QLD Australia 4670",-24.878455500000001,152.40589499000001,QLD,Full,,08:00 AM - 06:00 PM,Burnett
,Yandaran,Yandaran State School,"School Lane, YANDARAN, QLD Australia 4673",-24.724599359999999,152.11221993000001,QLD,Full,,08:00 AM - 06:00 PM,Burnett
,Brinsmead,Brinsmead Community Hall,"85 Loridan Drive, BRINSMEAD, QLD Australia 4870",-16.898107464287744,145.71412231282807,QLD,Assisted,,08:00 AM - 06:00 PM,Cairns
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Cairns
,Cairns City,Cairns State High School,"Cnr Sheridan & Upward Streets, Cairns North, QLD Australia 4870",-16.916422309180845,145.76805229695896,QLD,Full,Sports Stadium - access via Sheridan Street.,08:00 AM - 06:00 PM,Cairns
,Cairns West,Emmanuel Uniting Church Hall,"327 Brown Street, Manunda, QLD Australia 4870",-16.9279454,145.749273,QLD,Full,,08:00 AM - 06:00 PM,Cairns
,Earlville,Our Lady Help of Christians School,"18 Balaclava Road, EARLVILLE, QLD Australia 4870",-16.94275957,145.73736547999999,QLD,Assisted,,08:00 AM - 06:00 PM,Cairns
,Edge Hill,Cairns PCYC,"91-97 Macnamara Street, Manunda, QLD Australia 4870",-16.9051954,145.7482023,QLD,Full,,08:00 AM - 06:00 PM,Cairns
,Manunda,Cairns School of Distance Education,"26-62 Hoare Street, Manunda, QLD Australia 4870",-16.9215154,145.7518798,QLD,Full,,08:00 AM - 06:00 PM,Cairns
,Mooroobool,Balaclava State School,"418 Mulgrave Road, Mooroobool, QLD Australia 4870",-16.9378097,145.7452568,QLD,Full,McCoombe Street gate,08:00 AM - 06:00 PM,Cairns
,Parramatta Park,Parramatta State School,"Minnie Street, PARRAMATTA PARK, QLD Australia 4870",-16.9242901,145.76248168999999,QLD,Full,,08:00 AM - 06:00 PM,Cairns
,Whitfield,Whitfield State School,"42 McManus Street, WHITFIELD, QLD Australia 4870",-16.91136706,145.7288307,QLD,Assisted,,08:00 AM - 06:00 PM,Cairns
,Banana,Banana State School,"32 Bramston Street, BANANA, QLD Australia 4702",-24.470187549999192,150.13025691454163,QLD,Assisted,Herbert Street,08:00 AM - 06:00 PM,Callide
,Baralaba,Baralaba State School,"1 Power Street, BARALABA, QLD Australia 4702",-24.181312999999999,149.80884800000001,QLD,Full,Main front gate (gate is at front of school),08:00 AM - 06:00 PM,Callide
,Bell,Bell State School,"90 Dennis Street, BELL, QLD Australia 4408",-26.939648609999999,151.45267010000001,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Biggenden,Biggenden State School,"3-9 Frederick Street, BIGGENDEN, QLD Australia 4621",-25.5097448,152.047069,QLD,Assisted,,08:00 AM - 06:00 PM,Callide
,Biloela,Biloela State School,"48 Rainbow Street, Biloela, QLD Australia 4715",-24.3983158,150.5169024,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Brigalow,Brigalow Public Hall,"47-49 Campbell Street, Brigalow, QLD Australia 4412",-26.8435741,150.7893316,QLD,Assisted,,08:00 AM - 06:00 PM,Callide
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Callide
,Bullyard,Bullyard State School,"2359 Bucca Road, BULLYARD, QLD Australia 4671",-24.949964250000001,152.06083416999999,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Calliope,Calliope State School,"Dawson Highway, CALLIOPE, QLD Australia 4680",-24.004638999999997,151.20263299999999,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Chinchilla,Our Lady Help of Christians Church Hall,"8 Villiers Street, Chinchilla, QLD Australia 4413",-26.7422329,150.626983,QLD,Assisted,Entry via Middle Street,08:00 AM - 06:00 PM,Callide
,Eidsvold,Eidsvold Community Hall,"54 Moreton Street, EIDSVOLD, QLD Australia 4627",-25.370018819999999,151.12241506999999,QLD,Assisted,,08:00 AM - 06:00 PM,Callide
,Gayndah,QCWA Gayndah Branch,"5 Pineapple Street, Gayndah, QLD Australia 4625",-25.6258351,151.6101636,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Gin Gin,Gin Gin State School,"13 May Street, GIN GIN, QLD Australia 4671",-24.992536950000002,151.9550854,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Jambin,Jambin State School,"Cnr Burnett Highway & Threeways Road, JAMBIN, QLD Australia 4702",-24.17384964,150.37509799,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Jandowae,Jandowae Memorial Hall,"38 George Street, JANDOWAE, QLD Australia 4410",-26.77979023,151.11213684000001,QLD,Assisted,,08:00 AM - 06:00 PM,Callide
,Miles,Miles State High School,"17 Pine Street, Miles, QLD Australia 4415",-26.6561043,150.1846511,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Monto,Monto State High School,"1 Mouatt Street, Monto, QLD Australia 4630",-24.8704362,151.1183647,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Mount Perry,Mount Perry Community Hall,"62 Heusman Street, MOUNT PERRY, QLD Australia 4671",-25.17499861696236,151.64114519695892,QLD,None,Main front hall entry. Side hall entry to be used for accessibility ramp access.,08:00 AM - 06:00 PM,Callide
,Moura,Moura Tennis Club,"12 Nott Street, MOURA, QLD Australia 4718",-24.574023400000002,149.97548829999999,QLD,Assisted,,08:00 AM - 06:00 PM,Callide
,Mulgildie,Mulgildie State School,"2 Brigalow Street, MULGILDIE, QLD Australia 4630",-24.963368129999999,151.13450915000001,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Mundubbera,Mundubbera CWA Hall,"79 Lyons Street, Mundubbera, QLD Australia 4626",-25.59058548543849,151.29779346990586,QLD,Assisted,,08:00 AM - 06:00 PM,Callide
,Taroom,Taroom State School,"5 Wolsey Street, Taroom, QLD Australia 4420",-25.6354432,149.7990161,QLD,Full,Taroom Street,08:00 AM - 06:00 PM,Callide
,Thangool,Thangool State School,"2 Aerodrome Road, THANGOOL, QLD Australia 4716",-24.491112609999998,150.57232618,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Theodore,Theodore Memorial RSL Hall,"55 The Boulevard, Theodore, QLD Australia 4719",-24.9470562,150.0754359,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Ubobo,Ubobo Memorial Hall,"Cnr Railway Terrace and Cedarvale Road, Ubobo, QLD Australia 4680",-24.406433133315865,151.32206386270445,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Wallaville,Wallaville State School,"7 Grey Street, WALLAVILLE, QLD Australia 4671",-25.073425520000001,151.99735433000001,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Wandoan,Wandoan State School,"49 North Street, WANDOAN, QLD Australia 4419",-26.118803679999999,149.96154428,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Wowan,Wowan State School,"Don Street, WOWAN, QLD Australia 4702",-23.910482859999998,150.19373238,QLD,Full,,08:00 AM - 06:00 PM,Callide
,Baringa,Baringa State Primary School,"30 Baringa Drive, Bells Creek, QLD Australia 4551",-26.8081022,153.0825217,QLD,Full,,08:00 AM - 06:00 PM,Caloundra
,Beerwah,Beerwah & District Community Hall,"25 Peachester Road, BEERWAH, QLD Australia 4519",-26.8576862,152.9552865,QLD,Full,,08:00 AM - 06:00 PM,Caloundra
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Caloundra
,Caloundra,CCSA Hall,"1 Nutley Street, CALOUNDRA, QLD Australia 4551",-26.802833,153.129637,QLD,Full,,08:00 AM - 06:00 PM,Caloundra
,Caloundra North,Caloundra State School,"56A Queen Street, Caloundra, QLD Australia 4551",-26.797156,153.1348509,QLD,Full,Regent Street,08:00 AM - 06:00 PM,Caloundra
,Caloundra West,Unity College,"47 Lomond Crescent, CALOUNDRA WEST, QLD Australia 4551",-26.802789999999998,153.088843,QLD,Full,,08:00 AM - 06:00 PM,Caloundra
,Currimundi,Currimundi State School,"17 Buderim Street, CURRIMUNDI, QLD Australia 4551",-26.7764823,153.1352652,QLD,Assisted,,08:00 AM - 06:00 PM,Caloundra
,Glenview,Glenview State School,"6 Leeding Road, GLENVIEW, QLD Australia 4551",-26.765889999999999,153.014205,QLD,Assisted,,08:00 AM - 06:00 PM,Caloundra
,Golden Beach,Golden Beach State School,"34 Gregory Street, GOLDEN BEACH, QLD Australia 4551",-26.813940639999998,153.11611176,QLD,Full,,08:00 AM - 06:00 PM,Caloundra
,Landsborough,Landsborough State School,"41 Gympie Street North, LANDSBOROUGH, QLD Australia 4551",-26.8040996,152.9641981,QLD,Assisted,,08:00 AM - 06:00 PM,Caloundra
,Pelican Waters,Caloundra City Private School,"200 Pelican Waters Boulevard, PELICAN WATERS, QLD Australia 4551",-26.824372369999999,153.10412765000001,QLD,Full,,08:00 AM - 06:00 PM,Caloundra
,Alexandra Hills,Alexandra Hills State School,"12 Princeton Avenue, ALEXANDRA HILLS, QLD Australia 4161",-27.518457689999998,153.22097271999999,QLD,Assisted,,08:00 AM - 06:00 PM,Capalaba
,Alexandra Park,Alexandra Hills State High School,"Windemere Road, ALEXANDRA HILLS, QLD Australia 4161",-27.523135999999997,153.21432899999999,QLD,Assisted,,08:00 AM - 06:00 PM,Capalaba
,Birkdale,Birkdale State School,"74 Agnes Street, BIRKDALE, QLD Australia 4159",-27.491515999999997,153.216328,QLD,Full,,08:00 AM - 06:00 PM,Capalaba
,Birkdale South,Birkdale School of Arts Hall,"101 Birkdale Road, Birkdale, QLD Australia 4159",-27.4960599,153.2131118,QLD,Assisted,,08:00 AM - 06:00 PM,Capalaba
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Capalaba
,Capalaba,Capalaba State College - Multipurpose Hall,"School Road, Capalaba, QLD Australia 4157",-27.535390639770082,153.19110291716612,QLD,Full,,08:00 AM - 06:00 PM,Capalaba
,Coolnwynpin,Coolnwynpin State School,"Callaghan Way, CAPALABA, QLD Australia 4157",-27.547222222222,153.204166666666,QLD,Full,,08:00 AM - 06:00 PM,Capalaba
,Hilliard,Hilliard State School Hall,"106-110 Hanover Drive, ALEXANDRA HILLS, QLD Australia 4161",-27.542218999999999,153.23076800000001,QLD,Assisted,,08:00 AM - 06:00 PM,Capalaba
,Thorneside,Thorneside Community Hall,"200-204 Mooroondu Road, Thorneside, QLD Australia 4158",-27.486748,153.2065382,QLD,Full,,08:00 AM - 06:00 PM,Capalaba
,Vienna Woods,Vienna Woods State School,"12 Heffernan Road, ALEXANDRA HILLS, QLD Australia 4161",-27.527408999999999,153.22969699999999,QLD,Full,,08:00 AM - 06:00 PM,Capalaba
,Belmont,Belmont State School Hall,"1275 Old Cleveland Road, CARINDALE, QLD Australia 4152",-27.503955999999999,153.113823,QLD,Assisted,,08:00 AM - 06:00 PM,Chatsworth
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Chatsworth
,Camp Hill,Carina Community Centre,"1 Edmond Street, Carina, QLD Australia 4152",-27.4929819,153.0917146,QLD,Full,,08:00 AM - 06:00 PM,Chatsworth
,Carina,Mayfield State School,"37 Paget Street, CARINA, QLD Australia 4152",-27.484369690000001,153.09210329999999,QLD,Assisted,,08:00 AM - 06:00 PM,Chatsworth
,Carindale,Carina State School,"1413 Creek Road, Carindale, QLD Australia 4152",-27.4934316,153.1022024,QLD,Full,Cuthred Street,08:00 AM - 06:00 PM,Chatsworth
,Greenmeadows,Living Faith Uniting Church,"330 Pine Mountain Road, Carina Heights, QLD Australia 4152",-27.5173860625461,153.09609576984641,QLD,Assisted,,08:00 AM - 06:00 PM,Chatsworth
,Gumdale,Gumdale State School,"677 New Cleveland Road, GUMDALE, QLD Australia 4154",-27.4917866,153.1516209,QLD,Full,access via Tilley Road and New Cleveland Road,08:00 AM - 06:00 PM,Chatsworth
,Tingalpa,Tingalpa State School,"1546 Wynnum Road, TINGALPA, QLD Australia 4173",-27.4734052,153.1267231,QLD,Full,Access via Tenbar Street,08:00 AM - 06:00 PM,Chatsworth
,Whites Hill,Regina Caeli Catholic Church Hall,"81 Waverley Road, Camp Hill, QLD Australia 4151",-27.4997932,153.073122,QLD,Assisted,"via 86 Greens Road, Coorparoo",08:00 AM - 06:00 PM,Chatsworth
,Ascot,Ascot State School,"Massey Street, ASCOT, QLD Australia 4007",-27.432955,153.05640700000001,QLD,None,,08:00 AM - 06:00 PM,Clayfield
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Clayfield
,Clayfield East,Bar-Jai Community Centre,"178 Alexandra Road, CLAYFIELD, QLD Australia 4011",-27.418962000000001,153.05826200000001,QLD,Full,,08:00 AM - 06:00 PM,Clayfield
,Clayfield West,Clayfield Uniting Church Hall,"170 Bonney Avenue, CLAYFIELD, QLD Australia 4011",-27.418285999999998,153.047417,QLD,Assisted,,08:00 AM - 06:00 PM,Clayfield
,Gordon Park,St Carthage's Church Hall,"Cnr Aberdeen Terrace & Beaconsfield Street, GORDON PARK, QLD Australia 4031",-27.417633460000001,153.02505611999999,QLD,Assisted,,08:00 AM - 06:00 PM,Clayfield
,Hamilton,St Augustine's Anglican Church Hall,"56 Racecourse Road, HAMILTON, QLD Australia 4007",-27.43651259,153.06447922999999,QLD,Assisted,,08:00 AM - 06:00 PM,Clayfield
,Hendra,St John's Anglican Church Hall,"12 Burilda Street, HENDRA, QLD Australia 4011",-27.42196904,153.06778774,QLD,Full,,08:00 AM - 06:00 PM,Clayfield
,Hendra East,Hendra State School,"309 Nudgee Road, HENDRA, QLD Australia 4011",-27.421486999999999,153.07403600000001,QLD,Full,,08:00 AM - 06:00 PM,Clayfield
,Kalinga,St Anne's Catholic Church,"127 Nelson Street, Wooloowin, QLD Australia 4030",-27.408876060000001,153.0442822,QLD,Assisted,,08:00 AM - 06:00 PM,Clayfield
,Lutwyche,Holy Cross Catholic Primary School - Foster Pavilion,"40 Morris Street, WOOLOOWIN, QLD Australia 4030",-27.423936999999999,153.03968499999999,QLD,Full,,08:00 AM - 06:00 PM,Clayfield
,Windsor,Windsor State School,"Harris Street, WINDSOR, QLD Australia 4030",-27.43078015,153.02963733999999,QLD,Full,,08:00 AM - 06:00 PM,Clayfield
,Wooloowin,Wooloowin State School,"663 Lutwyche Road, Wooloowin, QLD Australia 4030",-27.4176714,153.0366271,QLD,None,,08:00 AM - 06:00 PM,Clayfield
,Biddeston,Biddeston State School,"2425 Toowoomba-Cecil Plains Road, BIDDESTON, QLD Australia 4401",-27.555045,151.69752599999998,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Bowenville,Bowenville State School,"2 Irvingdale Road, BOWENVILLE, QLD Australia 4404",-27.304300000000001,151.49428,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Condamine
,Cambooya,Cambooya State School,"6 Harrow Street, CAMBOOYA, QLD Australia 4358",-27.709065290000002,151.8669802,QLD,Assisted,,08:00 AM - 06:00 PM,Condamine
,Clifton,Clifton State School,"1 Tooth Street, CLIFTON, QLD Australia 4361",-27.930915070000001,151.90465986999999,QLD,Assisted,,08:00 AM - 06:00 PM,Condamine
,Crows Nest,Crows Nest State School,"1 Littleton Street, Crows Nest, QLD Australia 4355",-27.2652918,152.05102160000001,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Drayton,Drayton State School,"55 Brisbane Street, Drayton, QLD Australia 4350",-27.6023348,151.9113937,QLD,Assisted,Darling Street,08:00 AM - 06:00 PM,Condamine
,Emu Creek,Emu Creek State School,"14534 New England Highway, GREENMOUNT EAST, QLD Australia 4359",-27.783714190000001,151.94476961999999,QLD,None,,08:00 AM - 06:00 PM,Condamine
,Geham,Geham State School,"9625 New England Highway, GEHAM, QLD Australia 4352",-27.406914010000001,151.99644506000001,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Glenvale,Glenvale State School,"224 Glenvale Road, TOOWOOMBA, QLD Australia 4350",-27.56304068,151.90300762999999,QLD,Assisted,,08:00 AM - 06:00 PM,Condamine
,Goombungee,Goombungee State School,"52 Mocatta Street, GOOMBUNGEE, QLD Australia 4354",-27.302141120000002,151.85281277000001,QLD,Assisted,,08:00 AM - 06:00 PM,Condamine
,Gowrie,Gowrie State School,"22 Old Homebush Road, GOWRIE, QLD Australia 4352",-27.4918114,151.892346,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Haden,Haden State School,"1520 Haden-Crows Nest Road, HADEN, QLD Australia 4352",-27.223737379999999,151.88940346000001,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Jondaryan,Jondaryan State School,"10 Scott Road, JONDARYAN, QLD Australia 4403",-27.37295825,151.58558428000001,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Kingsthorpe,Kingsthorpe State School,"50 Goombungee Road, KINGSTHORPE, QLD Australia 4400",-27.47179577,151.81450545999999,QLD,Assisted,,08:00 AM - 06:00 PM,Condamine
,Kulpi,Kulpi Hall,"1 Beckman Street, Kulpi, QLD Australia 4352",-27.1874258,151.7003367,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Meringandan,Meringandan State School,"10 School Road, MERINGANDAN, QLD Australia 4352",-27.43095659702319,151.90447307221373,QLD,Assisted,,08:00 AM - 06:00 PM,Condamine
,Middle Ridge,Middle Ridge State School,"203 Spring Street, TOOWOOMBA, QLD Australia 4350",-27.60136387,151.95607781000001,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Mount Tyson,Mount Tyson State School,"Main Street, MOUNT TYSON, QLD Australia 4356",-27.574386879999999,151.57019912999999,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Nobby,Nobby State School,"4 Davenport Street, NOBBY, QLD Australia 4360",-27.85231422333328,151.90580865767214,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Oakey,Oakey State High School,"1 Campbell Street, OAKEY, QLD Australia 4401",-27.444507999999999,151.718706,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Perseverance,Perseverance Hall,"10 Perseverance Hall Road, PERSEVERANCE, QLD Australia 4352",-27.3844937,152.1172583,QLD,Assisted,,08:00 AM - 06:00 PM,Condamine
,Pilton,Pilton State School,"24 Pilton Valley Road, PILTON, QLD Australia 4361",-27.868216579999999,152.04966544999999,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Pittsworth,St Andrew's Anglican Church Hall,"18 Murray Street, Pittsworth, QLD Australia 4356",-27.7180174,151.6371182,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Quinalow,Quinalow State School,"7 Progress Street, Quinalow, QLD Australia 4403",-27.1103952,151.6226586,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Southbrook,Southbrook Central State School,"1 School Road, SOUTHBROOK, QLD Australia 4352",-27.678036550000002,151.70361757000001,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Wellcamp,Wellcamp State School Community Hall,"609 Drayton-Wellcamp Road, WELLCAMP, QLD Australia 4350",-27.554034999999999,151.85081299999999,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Westbrook,Bunkers Hill State School,"315 Bunkers Hill School Road, WESTBROOK, QLD Australia 4350",-27.60627217,151.83375298999999,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Wyreema,Wyreema State School,"12 High Street, WYREEMA, QLD Australia 4352",-27.658638230000001,151.85507923,QLD,Full,,08:00 AM - 06:00 PM,Condamine
,Aurukun,Wo'uw Ko'alam Community Centre,"Cnr Tal Tal Street and MacKenzie Drive, AURUKUN, QLD Australia 4892",-13.362643986109187,141.72690409999998,QLD,Full,,08:00 AM - 06:00 PM,Cook
,Bamaga,NPA State College - Bamaga Junior Campus,"Anu Crescent, Bamaga, QLD Australia 4876",-10.8894495,142.3896011,QLD,Assisted,,08:00 AM - 06:00 PM,Cook
